route_id,stop_point_id,stop_point_index
r13629033,n9344277805,53
r13629034,n9344277805,1
r13629034,n9356237191,2
r13629034,n9289531704,3
r13629034,n7331575715,4
r13629034,n9356237190,5
r13629034,n9356194153,6
r13629034,n9356194155,7
r13629034,n9356237189,8
r13629034,n4769436233,9
r13629034,n9356194157,10
r13629034,n9356194159,11
r13629034,n9356194161,12
r13629034,n5757830558,13
r13629034,n9373621992,14
r13629034,n9280367800,15
r13629034,n9310588323,16
r13629034,n9300974355,17
r13629034,n7068947210,18
r13629034,n7131595937,19
r13629034,n9300974362,20
r13629034,n8498628873,21
r13629034,n9310588330,22
r13629034,n7131609339,23
r13629034,n7131609340,24
r13629034,n9259132617,25
r13629034,n9265640217,26
r13629034,n5240431892,27
r13629034,n8463175621,28
r13629034,n8668423966,29
r13629034,n8668423952,30
r13629034,n9338216873,31
r13629034,n9338216875,32
r13629034,n9338216877,33
r13629034,n9338216878,34
r13629034,n9338216881,35
r13629034,n9338216879,36
r13629034,n9338216880,37
r13629034,n2744199206,38
r13629034,n7069624689,39
r13629034,n7069624685,40
r13629034,n2744190416,41
r13629034,n9338216888,42
r13629034,n9338216891,43
r13629034,n9338216892,44
r13629034,n9338216894,45
r13629034,n9338216897,46
r13629034,n9338216898,47
r13629034,n9338216900,48
r13629034,n9338216903,49
r13629034,n9385633260,50
r13629034,n9385633258,51
r13629054,n9290900861,1
r13629054,n9291092497,2
r13629054,n9291092492,3
r13629054,n9291092503,4
r13629054,n5756729631,5
r13629054,n9291092489,6
r13629054,n9291092507,7
r13629054,n8668982935,8
r13629054,n8668993731,9
r13629054,n9301209755,10
r13629054,n9291092488,11
r13629054,n2391343016,12
r13629054,n2391343018,13
r13629054,n2391343019,14
r13629054,n9291092510,15
r13629054,n7500481958,16
r13629054,n9291092500,17
r13629054,n9291092496,18
r13629054,n8514334796,19
r13629054,n9291092509,20
r13629054,n8494116518,21
r13629054,n8494116519,22
r13629054,n9291092483,23
r13629054,n9291092506,24
r13629054,n9291092502,25
r13629054,n9291092501,26
r13629055,n7464400088,1
r13629055,n9290900851,2
r13629055,n9290900853,3
r13629055,n9290900864,4
r13629055,n9290900849,5
r13629055,n9290900856,6
r13629055,n9290900848,7
r13629055,n9290900850,8
r13629055,n6300587285,9
r13629055,n6300587385,10
r13629055,n9290900855,11
r13629055,n2391343057,12
r13629055,n9290900866,13
r13629055,n2391343017,14
r13629055,n9290900854,15
r13629055,n9310410993,16
r13629055,n8668955468,17
r13629055,n8668983327,18
r13629055,n6300587388,19
r13629055,n9290900860,20
r13629055,n4639553292,21
r13629055,n4639553293,22
r13629055,n6300587389,23
r13629055,n9290900859,24
r13629055,n9290900861,25
r13629391,n9344277805,1
r13629391,n9388068945,2
r13629391,n9379961865,3
r13629391,n9362413274,4
r13629391,n9362413275,5
r13629391,n2376866788,6
r13629391,n9362413278,7
r13629391,n8318473841,8
r13629391,n5377832022,9
r13629391,n9388068948,10
r13629391,n5757830294,11
r13629391,n5757830298,12
r13629391,n7318526551,13
r13629391,n9388068952,14
r13629391,n5757830290,15
r13629391,n9388068954,16
r13629391,n5757830291,17
r13629391,n5757830286,18
r13629391,n5757830285,19
r13629391,n5757830284,20
r13629391,n5757830283,21
r13629391,n9388068964,22
r13629391,n9388068965,23
r13629391,n9388068968,24
r13629391,n5757830287,25
r13629391,n9388068971,26
r13629391,n9388068972,27
r13629391,n9388068974,28
r13629391,n9388068976,29
r13629391,n9388068977,30
r13629391,n9388068979,31
r13629391,n9388068980,32
r13629391,n9388068984,33
r13629391,n9388068986,34
r13629391,n5757830267,35
r13629391,n9388068989,36
r13629391,n5757830266,37
r13629391,n7489965846,38
r13629391,n9388068994,39
r13629391,n9388068996,40
r13629391,n9388068998,41
r13629391,n9388069000,42
r13629391,n9388069001,43
r13629391,n9388069004,44
r13629391,n5757830277,45
r13629391,n7492238746,46
r13629391,n9388069008,47
r13629391,n6043556589,48
r13629391,n6039119919,49
r13629391,n9388069012,50
r13629391,n9388069014,51
r13629391,n9388069015,52
r13629391,n9323217733,53
r13629391,n9323217736,54
r13629391,n9323217738,55
r13629391,n9323217741,56
r13629391,n9323217743,57
r13629391,n9323217746,58
r13629391,n9323217748,59
r13629391,n9323217750,60
r13629391,n9323217752,61
r13629391,n4889056845,62
r13629391,n9318964494,63
r13629391,n9318964493,64
r13629391,n9318077922,65
r13629391,n9318077921,66
r13629391,n9318964492,67
r13629391,n9318077926,68
r13629392,n9318077927,1
r13629392,n9333520230,2
r13629392,n9318077924,3
r13629392,n9333520229,4
r13629392,n9318037205,5
r13629392,n9318077923,6
r13629392,n9323217756,7
r13629392,n9323217754,8
r13629392,n9323217753,9
r13629392,n9323217751,10
r13629392,n9323217749,11
r13629392,n9323217747,12
r13629392,n9323217744,13
r13629392,n9323217742,14
r13629392,n9323217739,15
r13629392,n9323217735,16
r13629392,n9388102318,17
r13629392,n9388102317,18
r13629392,n9388069016,19
r13629392,n9388069013,20
r13629392,n9388069011,21
r13629392,n9388069010,22
r13629392,n9388069009,23
r13629392,n9388069007,24
r13629392,n9388069006,25
r13629392,n9388069005,26
r13629392,n9388069003,27
r13629392,n9388069002,28
r13629392,n9388068999,29
r13629392,n9388068997,30
r13629392,n9388068995,31
r13629392,n9388068993,32
r13629392,n9388068992,33
r13629392,n9388068991,34
r13629392,n9388068990,35
r13629392,n9388068988,36
r13629392,n9388068987,37
r13629392,n9388068985,38
r13629392,n9388068981,39
r13629392,n5757830268,40
r13629392,n9388068978,41
r13629392,n9388068975,42
r13629392,n9388068973,43
r13629392,n5757830281,44
r13629392,n9388068970,45
r13629392,n9388068969,46
r13629392,n9388068967,47
r13629392,n9388068966,48
r13629392,n9388068963,49
r13629392,n9388068959,50
r13629392,n9388068958,51
r13629392,n9388068957,52
r13629392,n9388068956,53
r13629392,n9388068955,54
r13629392,n5757830289,55
r13629392,n9388068953,56
r13629392,n9388068951,57
r13629392,n5757830296,58
r13629392,n9388068950,59
r13629392,n9388068949,60
r13629392,n9388068947,61
r13629392,n9388068946,62
r13629392,n9362413279,63
r13629392,n9362413277,64
r13629392,n7466613954,65
r13629392,n9362413276,66
r13629392,n9362413273,67
r13629392,n9356194147,68
r13629392,n9344277805,69
r13635069,n9290900861,1
r13635069,n9291092497,2
r13635069,n9291092492,3
r13635069,n9291092503,4
r13635069,n5756729631,5
r13635069,n9291092489,6
r13635069,n9291092507,7
r13635069,n8668982935,8
r13635069,n8668993731,9
r13635069,n9301209755,10
r13635069,n9291092488,11
r13635069,n2391343016,12
r13635069,n2391343018,13
r13635069,n2391343019,14
r13635069,n9291092510,15
r13635069,n7500481958,16
r13635069,n9291092500,17
r13635069,n9291092496,18
r13635069,n8494116517,19
r13635069,n8494116519,20
r13635069,n8494116520,21
r13635069,n9318037199,22
r13635069,n9318037201,23
r13635069,n8494116528,24
r13635069,n9318037204,25
r13635069,n9322967975,26
r13635069,n8498641053,27
r13635069,n3996656188,28
r13635069,n8514370957,29
r13635069,n9322967980,30
r13635069,n3996661158,31
r13635069,n5295234430,32
r13635069,n9347272381,33
r13635069,n4735966321,34
r13635069,n8490729062,35
r13635069,n8498637644,36
r13635069,n9356237188,37
r13635069,n8498634080,38
r13635069,n8668423968,39
r13635069,n8463175619,40
r13635069,n9300974358,41
r13635069,n8463147715,42
r13635069,n9333520225,43
r13635069,n8463147707,44
r13635069,n9352281214,45
r13635069,n8463147704,46
r13635069,n9300974354,47
r13635069,n9258708876,48
r13635069,n9182595064,49
r13635069,n9258708875,50
r13635069,n4361725219,51
r13635069,n9182595061,52
r13635069,n9182595058,53
r13635069,n7500983389,54
r13635069,n4769428928,55
r13635069,n9182595056,56
r13635069,n9182595054,57
r13635069,n3813525947,58
r13635069,n4805940485,59
r13635069,n9336655778,60
r13635069,n9182595050,61
r13635069,n9182595048,62
r13635069,n9182595046,63
r13635069,n9182595045,64
r13635069,n9204887227,65
r13635069,n9338240420,66
r13635069,n9338240423,67
r13635069,n9338240422,68
r13635070,n9338240425,1
r13635070,n9338240424,2
r13635070,n9338240421,3
r13635070,n8753072187,4
r13635070,n4733928387,5
r13635070,n8868464441,6
r13635070,n8868464442,7
r13635070,n9182595049,8
r13635070,n9336655777,9
r13635070,n4769428932,10
r13635070,n9182595051,11
r13635070,n9182595055,12
r13635070,n9336779664,13
r13635070,n8463147695,14
r13635070,n7500983390,15
r13635070,n9182595060,16
r13635070,n8761802995,17
r13635070,n9333520227,18
r13635070,n8463147701,19
r13635070,n8463147702,20
r13635070,n9309110535,21
r13635070,n8463147703,22
r13635070,n9182595066,23
r13635070,n8463147706,24
r13635070,n8463147708,25
r13635070,n8463147714,26
r13635070,n8463147716,27
r13635070,n8463175618,28
r13635070,n8463175620,29
r13635070,n6926314826,30
r13635070,n9336869610,31
r13635070,n9318037213,32
r13635070,n9318037206,33
r13635070,n9318037212,34
r13635070,n9342601584,35
r13635070,n8498628603,36
r13635070,n9333520231,37
r13635070,n8498644424,38
r13635070,n8498643351,39
r13635070,n8494116531,40
r13635070,n9318037208,41
r13635070,n9318037202,42
r13635070,n9318037207,43
r13635070,n9318037200,44
r13635070,n9290900849,45
r13635070,n9290900856,46
r13635070,n9290900848,47
r13635070,n9290900850,48
r13635070,n6300587285,49
r13635070,n6300587385,50
r13635070,n9290900855,51
r13635070,n2391343057,52
r13635070,n9290900866,53
r13635070,n2391343017,54
r13635070,n9290900854,55
r13635070,n9310410993,56
r13635070,n8668955468,57
r13635070,n8668983327,58
r13635070,n6300587388,59
r13635070,n9290900860,60
r13635070,n4639553292,61
r13635070,n4639553293,62
r13635070,n6300587389,63
r13635070,n9290900859,64
r13635070,n9290900861,65
r13637598,n9280367796,1
r13637598,n9300974365,2
r13637598,n4769436235,3
r13637598,n9379424112,4
r13637598,n9379424111,5
r13637598,n9379424110,6
r13637598,n6300587395,7
r13637598,n9379424109,8
r13637598,n9379424108,9
r13637598,n2580734650,10
r13637598,n2580734253,11
r13637598,n9340054458,12
r13637598,n9340054460,13
r13637598,n4769428928,14
r13637598,n9182595056,15
r13637598,n9182595054,16
r13637598,n3813525947,17
r13637598,n4805940485,18
r13637598,n9336655778,19
r13637598,n9182595050,20
r13637598,n9182595048,21
r13637598,n9182595046,22
r13637598,n9182595045,23
r13637598,n4708279359,24
r13637598,n9182595043,25
r13637598,n9182595042,26
r13637598,n9336655774,27
r13637598,n9336655770,28
r13637598,n9182595037,29
r13637598,n9182595035,30
r13637598,n7385356083,31
r13637598,n9394082295,32
r13637598,n9394082292,33
r13637598,n8466853333,34
r13637598,n9388127570,35
r13637598,n9388127568,36
r13637598,n9388127566,37
r13637598,n8466849056,38
r13637598,n8466849059,39
r13637598,n9394082289,40
r13637598,n9394082291,41
r13637598,n9394082287,42
r13637598,n7151965119,43
r13637598,n8753072182,44
r13637598,n8753072183,45
r13637598,n9182568712,46
r13637598,n7151947331,47
r13637598,n9182568710,48
r13637598,n7102134354,49
r13637598,n4665138939,50
r13637598,n2780917203,51
r13637598,n2965446278,52
r13637598,n7099924088,53
r13637599,n7099924088,1
r13637599,n3711605443,2
r13637599,n3676244647,3
r13637599,n4731124415,4
r13637599,n8466849115,5
r13637599,n8753072184,6
r13637599,n9182568709,7
r13637599,n7151947332,8
r13637599,n4708279367,9
r13637599,n4708279366,10
r13637599,n7151965120,11
r13637599,n9394082286,12
r13637599,n9394082290,13
r13637599,n9394082288,14
r13637599,n8466849058,15
r13637599,n8466849055,16
r13637599,n9388127565,17
r13637599,n9388127567,18
r13637599,n9388127569,19
r13637599,n8465727153,20
r13637599,n9394082293,21
r13637599,n9394082294,22
r13637599,n9182595034,23
r13637599,n9182595036,24
r13637599,n9182595038,25
r13637599,n9182595040,26
r13637599,n9336655775,27
r13637599,n4708733903,28
r13637599,n9182595044,29
r13637599,n8753072187,30
r13637599,n4733928387,31
r13637599,n8868464441,32
r13637599,n8868464442,33
r13637599,n9182595049,34
r13637599,n9336655777,35
r13637599,n4769428932,36
r13637599,n9182595051,37
r13637599,n9182595053,38
r13637599,n9182595055,39
r13637599,n9258708872,40
r13637599,n9340054459,41
r13637599,n5757830543,42
r13637599,n2580734682,43
r13637599,n9310588324,44
r13637599,n5757830551,45
r13637599,n9300974347,46
r13637599,n5757830549,47
r13637599,n9258708871,48
r13637599,n9258708870,49
r13637599,n9310588327,50
r13637599,n2923441825,51
r13637923,n8383781719,1
r13637923,n9394204441,2
r13637923,n9394204443,3
r13637923,n9394204450,4
r13637923,n9394204452,5
r13637923,n9394204458,6
r13637923,n9394204459,7
r13637923,n9394204464,8
r13637923,n9394204466,9
r13637923,n9336655773,10
r13637923,n9346401767,11
r13637923,n9182595039,12
r13637923,n9182595037,13
r13637923,n9182595035,14
r13637923,n7385356083,15
r13637923,n9182595032,16
r13637923,n3367437300,17
r13637923,n9182595029,18
r13637923,n9182595026,19
r13637923,n8849981268,20
r13637923,n8753072180,21
r13637923,n9182595020,22
r13637923,n9182595018,23
r13637923,n4708279363,24
r13637923,n9182568716,25
r13637923,n7151965119,26
r13637923,n8753072182,27
r13637923,n8753072183,28
r13637923,n9182568712,29
r13637923,n7151947331,30
r13637923,n9182568710,31
r13637923,n7102134354,32
r13637923,n4665138939,33
r13637923,n2780917203,34
r13637923,n2965446278,35
r13637923,n7099924088,36
r13637924,n7099924088,1
r13637924,n3711605443,2
r13637924,n3676244647,3
r13637924,n4731124415,4
r13637924,n8466849115,5
r13637924,n8753072184,6
r13637924,n9182568709,7
r13637924,n7151947332,8
r13637924,n4708279367,9
r13637924,n4708279366,10
r13637924,n7151965120,11
r13637924,n9182568715,12
r13637924,n8753072181,13
r13637924,n9182595017,14
r13637924,n9182595019,15
r13637924,n4708279361,16
r13637924,n9182595023,17
r13637924,n8850041424,18
r13637924,n9182595027,19
r13637924,n8850032388,20
r13637924,n8753072179,21
r13637924,n9182595033,22
r13637924,n9182595034,23
r13637924,n9182595036,24
r13637924,n9182595038,25
r13637924,n9346401768,26
r13637924,n9346401766,27
r13637924,n9346401765,28
r13637924,n9394204465,29
r13637924,n9394204463,30
r13637924,n9394204460,31
r13637924,n9394204457,32
r13637924,n9394204451,33
r13637924,n9394204449,34
r13637924,n9394204442,35
r13637924,n9394204440,36
r13637924,n9394204438,37
r13638088,n9394319527,1
r13638088,n9394319529,2
r13638088,n9394319531,3
r13638088,n9394319533,4
r13638088,n9394319536,5
r13638088,n9394319538,6
r13638088,n9394319539,7
r13638088,n9394319541,8
r13638088,n9394319543,9
r13638088,n9394319545,10
r13638088,n9394319547,11
r13638088,n9394319550,12
r13638088,n9394319551,13
r13638088,n9394319552,14
r13638088,n9394319554,15
r13638088,n9394319556,16
r13638088,n9394319558,17
r13638088,n9394319560,18
r13638088,n9394319562,19
r13638088,n7099924088,20
r13638089,n7099924088,1
r13638089,n3844271357,2
r13638089,n9394319561,3
r13638089,n9394319559,4
r13638089,n9394319557,5
r13638089,n9394319555,6
r13638089,n9394319553,7
r13638089,n4731125089,8
r13638089,n9394319549,9
r13638089,n9394319548,10
r13638089,n9394319546,11
r13638089,n9394319544,12
r13638089,n9394319542,13
r13638089,n9394319540,14
r13638089,n9394319537,15
r13638089,n9394319535,16
r13638089,n9394319534,17
r13638089,n9394319532,18
r13638089,n9394319530,19
r13638089,n9394319528,20
r13638177,n9394328262,1
r13638177,n9394328264,2
r13638177,n7019570862,3
r13638177,n7019570857,4
r13638177,n7019570856,5
r13638177,n7019570854,6
r13638177,n9310076228,7
r13638177,n7019483220,8
r13638177,n3870727313,9
r13638177,n7080379200,10
r13638177,n9334239964,11
r13638177,n7018599468,12
r13638177,n7018945497,13
r13638177,n7083824553,14
r13638177,n9334239962,15
r13638177,n7021264006,16
r13638177,n7052794274,17
r13638177,n9334239959,18
r13638177,n7021264003,19
r13638177,n7052794272,20
r13638177,n7086058489,21
r13638177,n7052794270,22
r13638177,n7052794253,23
r13638178,n7052794252,1
r13638178,n5756729629,2
r13638178,n7086058490,3
r13638178,n7052794271,4
r13638178,n7021264004,5
r13638178,n9334239960,6
r13638178,n7052794273,7
r13638178,n7021264005,8
r13638178,n9334239961,9
r13638178,n7083824552,10
r13638178,n6864553692,11
r13638178,n7018599469,12
r13638178,n9334239963,13
r13638178,n7083824551,14
r13638178,n7018735456,15
r13638178,n7019483219,16
r13638178,n9310076227,17
r13638178,n3870727315,18
r13638178,n7019570855,19
r13638178,n7019570858,20
r13638178,n9394328260,21
r13638178,n9394328263,22
r13638178,n9394328261,23
r13641241,n9396280907,1
r13641241,n9396280909,2
r13641241,n9396280911,3
r13641241,n9396280913,4
r13641241,n9396280914,5
r13641241,n9333422044,6
r13641241,n9333422042,7
r13641241,n8494116517,8
r13641241,n8494116519,9
r13641241,n8494116520,10
r13641241,n9318037199,11
r13641241,n9318037201,12
r13641241,n8494116528,13
r13641241,n9318037204,14
r13641241,n9322967975,15
r13641241,n8498641053,16
r13641241,n3996656188,17
r13641241,n8514370957,18
r13641241,n9322967980,19
r13641241,n9310588330,20
r13641241,n7131609339,21
r13641241,n7131609340,22
r13641241,n9259132617,23
r13641241,n9265640217,24
r13641241,n5240431892,25
r13641241,n8463175621,26
r13641241,n8668423966,27
r13641241,n8668423952,28
r13641241,n9338216873,29
r13641241,n9338216875,30
r13641241,n9338216877,31
r13641241,n9338216878,32
r13641241,n9338216881,33
r13641241,n9338216879,34
r13641241,n9338216880,35
r13641241,n2744199206,36
r13641241,n7069624689,37
r13641241,n7069624685,38
r13641241,n2744190416,39
r13641241,n9338216888,40
r13641241,n9338216891,41
r13641241,n9338216892,42
r13641241,n9338216894,43
r13641241,n9338216897,44
r13641241,n9338216898,45
r13641241,n9338216900,46
r13641241,n9338216903,47
r13641241,n9338216905,48
r13641241,n9338216907,49
r13641241,n9338216909,50
r13641241,n9338216913,51
r13641241,n9338216914,52
r13641241,n9338216915,53
r13641241,n9338240417,54
r13641241,n9338240418,55
r13641241,n9338240420,56
r13641241,n9338240423,57
r13641241,n9338240422,58
r13641242,n9338240425,1
r13641242,n9338240424,2
r13641242,n9338240421,3
r13641242,n9338240419,4
r13641242,n8868464440,5
r13641242,n9338216916,6
r13641242,n8868464439,7
r13641242,n8868464438,8
r13641242,n9338216911,9
r13641242,n9338216910,10
r13641242,n9338216906,11
r13641242,n9338216904,12
r13641242,n9338216902,13
r13641242,n9338216901,14
r13641242,n9338216899,15
r13641242,n9338216896,16
r13641242,n9338216895,17
r13641242,n9338216893,18
r13641242,n9338216890,19
r13641242,n9338216889,20
r13641242,n7069576483,21
r13641242,n7069576484,22
r13641242,n2744199202,23
r13641242,n9338216887,24
r13641242,n9338216886,25
r13641242,n2744199210,26
r13641242,n2744203523,27
r13641242,n2744203531,28
r13641242,n9338216876,29
r13641242,n9338216874,30
r13641242,n9339562611,31
r13641242,n9339562612,32
r13641242,n3886536252,33
r13641242,n2712142797,34
r13641242,n4753199419,35
r13641242,n7175749744,36
r13641242,n7060336594,37
r13641242,n4561240974,38
r13641242,n9310003823,39
r13641242,n9318037213,40
r13641242,n9318037206,41
r13641242,n9318037212,42
r13641242,n8498628603,43
r13641242,n9333520231,44
r13641242,n8498644424,45
r13641242,n8498643351,46
r13641242,n8494116531,47
r13641242,n9318037208,48
r13641242,n9318037202,49
r13641242,n9318037207,50
r13641242,n9318037200,51
r13641242,n9290900849,52
r13641242,n9290900856,53
r13641242,n9290900848,54
r13641242,n9333422041,55
r13641242,n9333422043,56
r13641242,n9396280915,57
r13641242,n9396280912,58
r13641242,n9396280910,59
r13641242,n9396280908,60
r13641242,n9396280906,61
r13641518,n9344277805,1
r13641518,n9388068945,2
r13641518,n9379961865,3
r13641518,n9362413274,4
r13641518,n9362413275,5
r13641518,n2376866788,6
r13641518,n9362413278,7
r13641518,n8318473841,8
r13641518,n5377832022,9
r13641518,n9388068948,10
r13641518,n5757830294,11
r13641518,n5757830298,12
r13641518,n7318526551,13
r13641518,n9388068952,14
r13641518,n5757830290,15
r13641518,n9388068954,16
r13641518,n5757830291,17
r13641518,n5757830286,18
r13641518,n5757830285,19
r13641518,n5757830284,20
r13641518,n5757830283,21
r13641518,n9388068964,22
r13641518,n9388068965,23
r13641518,n9388068968,24
r13641518,n5757830287,25
r13641518,n9388068971,26
r13641518,n9388068972,27
r13641518,n9388068974,28
r13641518,n9388068976,29
r13641518,n9388068977,30
r13641518,n9388068979,31
r13641518,n9388068980,32
r13641518,n9388068984,33
r13641518,n9388068986,34
r13641518,n5757830267,35
r13641518,n9388068989,36
r13641518,n5757830266,37
r13641518,n7489965846,38
r13641518,n9388068994,39
r13641518,n9388068996,40
r13641518,n9388068998,41
r13641518,n9388069000,42
r13641518,n9388069001,43
r13641518,n9388069004,44
r13641518,n5757830277,45
r13641518,n7492238746,46
r13641518,n9388069008,47
r13641518,n6043556589,48
r13641518,n6039119919,49
r13641518,n9388069012,50
r13641518,n9388069014,51
r13641518,n9388069015,52
r13641518,n9323217733,53
r13641518,n9323217736,54
r13641518,n9323217738,55
r13641518,n9323217741,56
r13641518,n9323217743,57
r13641518,n9323217746,58
r13641518,n9323217748,59
r13641518,n9323217750,60
r13641518,n9323217752,61
r13641518,n4889056845,62
r13641518,n9318964494,63
r13641518,n9318964493,64
r13641518,n9318077922,65
r13641518,n9318077921,66
r13641518,n9318964492,67
r13641518,n9318077926,68
r13641519,n9318077927,1
r13641519,n9333520230,2
r13641519,n9318077924,3
r13641519,n9333520229,4
r13641519,n9318037205,5
r13641519,n9318077923,6
r13641519,n9323217756,7
r13641519,n9323217754,8
r13641519,n9323217753,9
r13641519,n9323217751,10
r13641519,n9323217749,11
r13641519,n9323217747,12
r13641519,n9323217744,13
r13641519,n9323217742,14
r13641519,n9323217739,15
r13641519,n9323217735,16
r13641519,n9388102318,17
r13641519,n9388102317,18
r13641519,n9388069016,19
r13641519,n9388069013,20
r13641519,n9388069011,21
r13641519,n9388069010,22
r13641519,n9388069009,23
r13641519,n9388069007,24
r13641519,n9388069006,25
r13641519,n9388069005,26
r13641519,n9388069003,27
r13641519,n9388069002,28
r13641519,n9388068999,29
r13641519,n9388068997,30
r13641519,n9388068995,31
r13641519,n9388068993,32
r13641519,n9388068992,33
r13641519,n9388068991,34
r13641519,n9388068990,35
r13641519,n9388068988,36
r13641519,n9388068987,37
r13641519,n9388068985,38
r13641519,n9388068981,39
r13641519,n5757830268,40
r13641519,n9388068978,41
r13641519,n9388068975,42
r13641519,n9388068973,43
r13641519,n5757830281,44
r13641519,n9388068970,45
r13641519,n9388068969,46
r13641519,n9388068967,47
r13641519,n9388068966,48
r13641519,n9388068963,49
r13641519,n9388068959,50
r13641519,n9388068958,51
r13641519,n9388068957,52
r13641519,n9388068956,53
r13641519,n9388068955,54
r13641519,n5757830289,55
r13641519,n9388068953,56
r13641519,n9388068951,57
r13641519,n5757830296,58
r13641519,n9388068950,59
r13641519,n9388068949,60
r13641519,n9388068947,61
r13641519,n9388068946,62
r13641519,n9362413279,63
r13641519,n9362413277,64
r13641519,n7466613954,65
r13641519,n9362413276,66
r13641519,n9362413273,67
r13641519,n9356194147,68
r13641519,n9344277805,69
r13641803,n9323206878,1
r13641803,n9396713823,2
r13641803,n7465185358,3
r13641803,n9396713824,4
r13641803,n9396713827,5
r13641803,n9396713829,6
r13641803,n9396713831,7
r13641803,n9396713834,8
r13641803,n9396713836,9
r13641803,n9396713838,10
r13641803,n9396704614,11
r13641803,n9396713840,12
r13641803,n9396713842,13
r13641803,n9396713844,14
r13641803,n9396713846,15
r13641803,n9415185665,16
r13641803,n9396713850,17
r13641803,n9396713852,18
r13641803,n9396713854,19
r13641803,n9396704611,20
r13641803,n9396704609,21
r13641803,n9398832043,22
r13641803,n9398832045,23
r13641803,n9398832065,24
r13641803,n9396713856,25
r13641803,n9396713822,26
r13641803,n9396713821,27
r13641803,n8836562672,28
r13641803,n9396713820,29
r13641803,n8836562674,30
r13641803,n9396713819,31
r13641803,n9396704607,32
r13641803,n9396704605,33
r13641803,n9396713818,34
r13641803,n7485838122,35
r13641803,n9396713817,36
r13641803,n7489965846,37
r13641803,n9388068994,38
r13641803,n9388068996,39
r13641803,n9388068998,40
r13641803,n9388069000,41
r13641803,n9388069001,42
r13641803,n9388069004,43
r13641803,n5757830277,44
r13641803,n7492238746,45
r13641803,n9388069008,46
r13641803,n6039119919,47
r13641803,n9388069012,48
r13641803,n9388069014,49
r13641803,n9388069015,50
r13641803,n9396704616,51
r13641803,n9396704615,52
r13641803,n9323217736,53
r13641803,n9323217738,54
r13641803,n9323217741,55
r13641803,n9323217746,56
r13641803,n9323217748,57
r13641803,n9323217750,58
r13641803,n9323217752,59
r13641803,n4889056845,60
r13641803,n9318964494,61
r13641803,n9318964493,62
r13641803,n9318077922,63
r13641803,n9318077921,64
r13641803,n9318964492,65
r13641803,n9318077927,66
r13641804,n9318077926,1
r13641804,n9318077924,2
r13641804,n9318037205,3
r13641804,n9318077923,4
r13641804,n9323217756,5
r13641804,n9323217754,6
r13641804,n9323217753,7
r13641804,n9323217751,8
r13641804,n9323217749,9
r13641804,n9323217747,10
r13641804,n9323217744,11
r13641804,n9323217742,12
r13641804,n9323217739,13
r13641804,n9323217735,14
r13641804,n9388102318,15
r13641804,n9388069016,16
r13641804,n9388069013,17
r13641804,n9388069011,18
r13641804,n9388069010,19
r13641804,n9388069009,20
r13641804,n9388069007,21
r13641804,n9388069006,22
r13641804,n9388069005,23
r13641804,n9388069003,24
r13641804,n9388069002,25
r13641804,n9388068999,26
r13641804,n9388068997,27
r13641804,n9388068995,28
r13641804,n9388068993,29
r13641804,n9388068992,30
r13641804,n9396713863,31
r13641804,n7456890945,32
r13641804,n5757830264,33
r13641804,n9396704606,34
r13641804,n9396704608,35
r13641804,n9396713862,36
r13641804,n9396713861,37
r13641804,n5757830250,38
r13641804,n9396713860,39
r13641804,n9396713859,40
r13641804,n9396713858,41
r13641804,n9396713857,42
r13641804,n9398832066,43
r13641804,n9398832046,44
r13641804,n9398832044,45
r13641804,n9396704610,46
r13641804,n9396704612,47
r13641804,n9396713855,48
r13641804,n9396713853,49
r13641804,n9396713851,50
r13641804,n9415185664,51
r13641804,n9396713847,52
r13641804,n9396713845,53
r13641804,n9396713843,54
r13641804,n9396713841,55
r13641804,n9396704613,56
r13641804,n9396713839,57
r13641804,n9396713837,58
r13641804,n9396713835,59
r13641804,n9396713832,60
r13641804,n9396713830,61
r13641804,n9396713828,62
r13641804,n9396713826,63
r13641804,n9323251290,64
r13641804,n9323206878,65
r13641965,n9407476246,1
r13641965,n9396833472,2
r13641965,n9396833474,3
r13641965,n9396833476,4
r13641965,n9407476244,5
r13641965,n9396833470,6
r13641965,n9407476242,7
r13641965,n9396833479,8
r13641965,n9351711999,9
r13641965,n9351712001,10
r13641965,n9351711997,11
r13641965,n9351711995,12
r13641965,n9351711993,13
r13641965,n9096628539,14
r13641965,n9351711989,15
r13641965,n9351711987,16
r13641965,n4792523923,17
r13641965,n9351711983,18
r13641965,n9351711981,19
r13641965,n9351711979,20
r13641965,n9351711977,21
r13641965,n9115862219,22
r13641965,n9351711973,23
r13641965,n8690000551,24
r13641965,n4792530422,25
r13641965,n9351711970,26
r13641965,n9351711968,27
r13641965,n9351736432,28
r13641965,n9351736431,29
r13641965,n7903258849,30
r13641965,n7903319804,31
r13641965,n9351736429,32
r13641965,n9344283621,33
r13641965,n6300587585,34
r13641965,n5757830556,35
r13641965,n3276153651,36
r13641965,n9310588323,37
r13641965,n9300974355,38
r13641965,n9356194162,39
r13641965,n7068947210,40
r13641965,n9356194164,41
r13641965,n9412471900,42
r13641965,n9356194166,43
r13641965,n9356194167,44
r13641965,n9356194171,45
r13641965,n9415046627,46
r13641965,n9412471898,47
r13641965,n9360637944,48
r13641965,n2780838959,49
r13641966,n2780838959,1
r13641966,n8463147714,2
r13641966,n8463147716,3
