stop_point_id,name,latitude,longitude,local_ref,wheelchair,shelter
n9399435802,Puthanpalli,10.0197161,76.4176939,,,no
n9399435803,Puthanpalli,10.0197604,76.4176087,,,no
n9399435804,Parakode,10.0201671,76.4205042,,,yes
n9399435805,Parakode,10.0202213,76.4205035,,,yes
n9399435806,Parakode Canal,10.0191826,76.4237322,,,no
n9399435807,Parakode Canal,10.0191753,76.4236309,,,no
n9399435808,Ambalathazham,10.0181644,76.4267436,,,
n9399435812,Pazhamthottam School,10.0151156,76.4285749,,,no
n9399435813,Pazhamthottam School,10.0149849,76.4284448,,,no
n9399435814,Pallithazham,10.0110611,76.4277166,,,yes
n9399435815,Pallithazham,10.0113279,76.4278789,,,yes
n9399445526,YMCA,10.0067662,76.4294775,,,yes
n9399445527,YMCA,10.0065377,76.4294091,,,yes
n9399445528,Samunchira Pady,10.0040205,76.4292642,,,yes
n9399445529,Samunchira Pady,10.0040654,76.4292093,,,yes
n9399445530,Millumpadi,10.0023366,76.4290886,,,no
n9399445531,Millumpadi,10.00247,76.4292026,,,no
n9399445532,Illithodu,10.0010119,76.4285441,,,no
n9399445533,Illithodu,10.0008917,76.4285159,,,no
n9399445534,Mattappalli Kurish,9.9974809,76.4319914,,,no
n9399445535,Mattappalli Kurish,9.9974254,76.4318754,,,no
n9399445536,Thottungal Peedika,9.9937498,76.4302258,,,no
n9399445537,Thottungal Peedika,9.9936798,76.43015,,,no
n9399445540,Vadavucode,9.9854162,76.428744,,,yes
n9399445543,Vaylampad,9.9813318,76.4277005,,,yes
n9399445544,Vaylampad,9.981306,76.4276744,,,no
n9399445545,Vadavuode Aashupathripadi,9.9774889,76.426641,,,yes
n9399445546,Vadavuode Aashupathripadi,9.9773304,76.4266384,,,yes
n9399445547,Mukkod,9.9759633,76.4276268,,,no
n9399445548,Mukkod,9.9759898,76.4277381,,,no
n9399445549,Kavumthazham,9.9711185,76.4268422,,,yes
n9399514681,Thaikavu Homeo Hospital,10.0051286,76.4020257,,,no
n9399514682,Thaikavu Homeo Hospital,10.0051233,76.4018333,,,no
n9399514683,Pothanamparambu,10.0027566,76.4050734,,,no
n9399514684,Pothanamparambu,10.0027777,76.4051673,,,no
n9399514685,Pothanam Kurish,10.0008983,76.4082196,,,no
n9399514686,Pothanam Kurish,10.0010766,76.4081512,,,no
n9399514687,Kannimattom,10.0000689,76.4100958,,,no
n9399514688,Kannimattom,10.0000662,76.4101924,,,no
n9399514689,Pisharady Padi,9.9976519,76.4117199,,,no
n9399514690,Pisharady Padi,9.9977378,76.4116502,,,no
n9399514691,Kaninadu Ambalam,9.9970668,76.4132059,,,no
n9399514692,Kaninadu Ambalam,9.9970536,76.4130168,,,no
n9399533721,Kaninadu,9.994388,76.4146085,,,no
n9399533722,Kaninadu,9.9944902,76.4145538,,,no
n9399533723,Sundari Mukku,9.9920817,76.4184805,,,no
n9399533724,Sundari Mukku,9.9921502,76.4182667,,,no
n9399533725,Kollappady,9.9903678,76.4210176,,,yes
n9399533727,Canal Pady,9.9883571,76.4237072,,,no
n9399533728,Canal Pady,9.9883549,76.423669,,,no
n9400466248,Market Junction,9.9898463,76.4014631,,,yes
n9400466249,Market Junction,9.9899678,76.4013237,,,yes
n9400466250,Colony,9.9917086,76.4054918,,,no
n9400466251,Peechingachira,9.9898753,76.409322,,,no
n9400466252,Rajashree Kavala,9.9861851,76.411913,,,yes
n9400466253,Vadayambath Mala,9.9825687,76.4134741,,,no
n9400466254,Vadayambath Mala,9.9824023,76.4134365,,,no
n9400466267,Pannikuzhy,9.973145,76.4177191,,,no
n9400466268,Panchayath,9.9701954,76.4210379,,,no
n9400466269,Panchayath,9.9702327,76.4212447,,,no
n9401980497,Karayogam,9.9591666,76.3018063,,,no
n9401980498,Karayogam,9.9591309,76.301798,,,no
n9401980499,Kizhupillupady,9.9565965,76.3022808,,,no
n9401980500,Kizhupillupady,9.9565621,76.3022647,,,no
n9401980501,Puthiya Road,9.954305,76.3023884,,,no
n9401980502,Puthiya Road,9.9542826,76.3023723,,,no
n9401980503,Yuvajana Samajam,9.9525607,76.3026546,,,no
n9401980504,Yuvajana Samajam,9.952528,76.3026365,,,no
n9401980505,St Joseph School,9.9509994,76.3031139,,,no
n9401980506,St Joseph School,9.9509812,76.3030962,,,no
n9401980511,Teresa Nagar,9.9486351,76.3034218,,,no
n9401980512,Teresa Nagar,9.9485885,76.3033767,,,no
n9401980513,Kochukadavanthra,9.9467344,76.3035861,,,no
n9401980514,Kochukadavanthra,9.9467329,76.3035071,,,no
n9402200476,Parutheli Paalam,10.0261542,76.3123173,,,no
n9402200477,Parutheli Paalam,10.0262183,76.3122898,,,no
n9402200478,Club Junction,10.0275878,76.3154514,,,no
n9402200479,Unnichira,10.0299318,76.3193822,,,yes
n9402200480,Thykkavu,10.0318256,76.3219464,,,no
n9402200481,Thrikkakara Temple,10.0345018,76.329653,,,yes
n9402200482,Thrikkakara Temple,10.0344523,76.3295927,,,yes
n9402200483,Judgemukku,10.0351403,76.3340096,,,yes
n9402200484,Vallathol Padi,10.0362271,76.3381362,,,no
n9402200485,Mundampalam,10.0363869,76.343742,,,yes
n9402200486,Puthiya Road,10.0371529,76.3465422,,,no
n9402200487,Puthiya Road,10.0372664,76.3463759,,,no
n9402200488,Thaikavu,10.0375523,76.348918,,,no
n9402200489,Thaikavu,10.0376712,76.3489328,,,no
n9402200490,Vykkol Mukku,10.0392186,76.3507161,,,no
n9402200491,Vykkol Mukku,10.0392575,76.350708,,,no
n9402200492,Vayanakod Valavu,10.0440911,76.3579269,,,no
n9402200493,Vayanakod Valavu,10.0441439,76.3577753,,,no
n9402200494,Thevakkal,10.0463598,76.3638948,,,yes
n9402200495,Kolottimoola,10.0472498,76.3669686,,,no
n9402200496,Kolottimoola,10.0471376,76.3669552,,,no
n9402200497,Kuzhivelippady,10.0491527,76.3719092,,,no
n9402200498,Punchayath Junction,10.0504152,76.3774869,,,no
n9402200499,KMEA,10.0524606,76.3822813,,,no
n9402200500,Malikappady Juma Masjid,10.0526997,76.3844915,,,no
n9402200501,Malikappady Juma Masjid,10.0527802,76.3846108,,,no
n9402200502,Malikappady,10.0523867,76.3869806,,,no
n9402200503,Malikappady,10.0524514,76.3868988,,,no
n9402200505,Alancherymugal,10.0574354,76.3909842,,,no
n9402200506,Alancherymugal,10.0573653,76.3910011,,,no
n9402200507,Pukkattupady,10.059274,76.3949097,,,no
n9402200508,Pukkattupady,10.0593224,76.3949437,,,no
n9407402309,Kunnumpuram,10.0434889,76.2989867,,,yes
n9407402310,Godown,10.0685362,76.2984046,,,no
n9407402311,Godown,10.0685204,76.2985039,,,no
n9407402312,Ambhalam,10.0658161,76.3001695,,,no
n9407402313,Ambhalam,10.0658927,76.3003358,,,no
n9407402314,Lodge,10.0629348,76.3012719,,,no
n9407402315,Lodge,10.0629031,76.3014436,,,no
n9407441417,Manjumal Pally,10.0600746,76.3018513,,,no
n9407441418,Manjumal Pally,10.0599954,76.3019827,,,no
n9407441419,Kottapady Mukk Palli,10.0563984,76.3022107,,,no
n9407441420,Kottapady Mukk Palli,10.0563271,76.3023019,,,no
n9407441421,Convent,10.0545999,76.3024199,,,no
n9407441422,Convent,10.054621,76.3025486,,,no
n9407441423,Colony,10.0528304,76.3023984,,,yes
n9407441424,Colony,10.0527776,76.3025004,,,yes
n9407441425,Janatha,10.0509315,76.3028678,,,yes
n9407441426,Janatha,10.050913,76.3030261,,,yes
n9407441427,Work Shop,10.0461221,76.3025969,,,yes
n9407441428,Work Shop,10.0461696,76.3028544,,,yes
n9407441429,Company Pady,10.0733188,76.2982517,,,yes
n9407476242,Pipenjika,9.8289896,76.2978709,,,no
n9407476243,Society,9.8291746,76.2975705,,,no
n9407476244,Puthukulangara,9.8342171,76.2972566,,,no
n9407476245,Puthukulangara,9.8341008,76.2971199,,,no
n9407476246,Kumbhalangi Ferry,9.8483346,76.2949178,,,no
n9407476247,Kumbalam North,9.9198043,76.3051442,,,no
n9407476248,Kumbalam North,9.9198148,76.3051232,,,no
n9407476249,Panditji,9.9168153,76.3054662,,,no
n9407476250,Panditji,9.9167763,76.3054314,,,no
n9407476251,Shappu,9.9123131,76.3058853,,,no
n9407476252,Shappu,9.9124557,76.3057566,,,no
n9407476253,Panchayath Kulam,9.9092071,76.305947,,,no
n9407476254,Panchayath Kulam,9.9093432,76.3058183,,,no
n9407476255,Palli,9.9074686,76.3059993,,,no
n9407476256,Palli,9.9073088,76.3059282,,,no
n9407476257,Pranavam,9.9052901,76.3064111,,,no
n9407476258,Pranavam,9.9051157,76.3063493,,,no
n9407476259,Kumbalam Center,9.9019688,76.3073552,,,no
n9407476260,Kumbalam Center,9.9019899,76.3071218,,,no
n9407476261,Shiva Ambalam,9.900353,76.3074678,,,no
n9407476262,Shiva Ambalam,9.9002381,76.3073552,,,no
n9407476263,Kumbalangi High School,9.8975536,76.3085152,,,no
n9407476264,Kumbalangi High School,9.8974849,76.3084844,,,no
n9407476265,Pulinchodu,9.8942599,76.3104531,,,no
n9407476266,Pulinchodu,9.8942969,76.3103311,,,no
n9409817273,Arathi Veli,10.1217066,76.2370765,,,no
n9409817274,Arathi Veli,10.1218348,76.2369984,,,no
n9409817275,Anganawadi,10.1227932,76.232439,,,no
n9409817276,Anganawadi,10.1227498,76.2325291,,,no
n9409817277,Nadhiyattukunnam,10.1234696,76.2316036,,,no
n9409817278,Nadhiyattukunnam,10.1233789,76.2315716,,,no
n9409817279,SNV,10.1362859,76.2280218,,,no
n9409817280,SNV,10.1361577,76.2280158,,,no
n9412471898,Pauls Hospital,9.9882776,76.2953755,,,no
n9412471899,Vinayaka,9.9749812,76.297824,,,yes
n9412471900,Vijaya Hospital,9.9703402,76.2985377,,,yes
n9415046626,St Francis Church,9.9862342,76.2961266,,,no
n9415046627,St Francis Church,9.9863659,76.2959062,,,no
n9415126235,Kanal,10.113999,76.3422195,,,no
n9415126236,Kanal,10.1141305,76.3421381,,,no
n9415178340,Mallussery,10.1888339,76.3443345,,,no
n9415185664,Thaikavu,10.0662692,76.4625682,,,no
n9415185665,Thaikavu,10.0662678,76.4626282,,,no
n9415492636,Kalady,10.1668756,76.4369468,,,yes
n9416179580,Kaloor,9.9932723,76.2888908,,,no
n9416179581,Kaloor,9.9947265,76.2916978,,,
n9417031584,Karuvelippadi East,9.9399516,76.2600598,,,no
n9417031585,Moolamkuzhi,9.9394153,76.2485263,,,no
n9417031586,Moolamkuzhi,9.9395368,76.2485102,,,no
n9417031587,Beach Road,9.9394223,76.244701,,,no
n9417031588,Beach Road,9.9394127,76.2446116,,,no
n9417031589,Pappangamukku,9.934953,76.2460037,,,no
n9417516974,EMS,10.1001911,76.2797298,,,no
n9417516975,EMS,10.1001601,76.2796526,,,no
n9417516976,Keerippilly,10.1013464,76.2823868,,,no
n9417516977,Keerippilly,10.10139,76.282368,,,no
n9417516978,Chirayam Junction,10.101283,76.2855213,,,no
n9417516979,Chirayam Junction,10.1013332,76.2854717,,,no
n9417516980,Ration Kada Junction,10.1024066,76.2888989,,,no
n9417516981,Ration Kada Junction,10.102499,76.2888841,,,no
n9417516982,Palli Padi,10.1034642,76.2920813,,,no
n9417516983,Palli Padi,10.1033401,76.2920062,,,no
n9417516984,Puthiya Road,10.103818,76.2946777,,,no
n9417516985,Puthiya Road,10.1037494,76.2945557,,,no
n9417516986,Millum Padi,10.1030694,76.2980345,,,no
n9417516987,Millum Padi,10.1029532,76.2980814,,,no
n9417516988,Panayikulam,10.1021399,76.3013899,,,no
n9417516989,Naalam Mile,10.1053403,76.3032916,,,no
n9417516990,Naalam Mile,10.1054961,76.3032326,,,no
n9417516991,Narayanante Kada,10.1052862,76.3077655,,,no
n9417516992,Narayanante Kada,10.1052459,76.307737,,,no
n9417516993,Karipuzha,10.1044848,76.3100669,,,yes
n9417516994,Karipuzha,10.104358,76.3101406,,,no
n9417516995,Plavin Chuvadu,10.1042867,76.3130803,,,no
n9417516996,Plavin Chuvadu,10.1043343,76.3131689,,,no
n9417694220,Eechamukk,10.0093971,76.3426933,,,yes
n9417694221,Eechamukk,10.009438,76.342598,,,yes
n9417694222,Raajeev Ghandhi,10.0041961,76.3394042,,,no
n9417694223,Raajeev Ghandhi,10.0042305,76.3392976,,,no
n9417694224,Ramakrishna Nagar,10.0013922,76.3404375,,,yes
n9417694225,Ramakrishna Nagar,10.0014002,76.3403249,,,yes
n9417694226,Colony,9.9982199,76.3407567,,,no
n9417694227,Colony,9.9984708,76.3406038,,,no
n9417694228,Anamukku,9.9961014,76.3412261,,,no
n9417694229,Anamukku,9.9962942,76.3410839,,,no
n9417694230,Thuthiyoor,9.9949682,76.3425645,,,no
n9417694231,Thuthiyoor,9.9948242,76.3424586,,,no
n9417694232,Thuthiyoor Bus Stand,9.9913744,76.3435543,,,no
n9417694233,Thuthiyoor Bus Stand,9.9913704,76.3432364,,,no
n9417842775,Paathalam,10.0776847,76.3185858,,,yes
n9417886310,Harber,9.9376719,76.2607805,,,yes
n9417886311,Polakandam Market,9.939502,76.2556489,,,no
n9417886312,Karuvelippadi East,9.9397898,76.2600242,,,no
n9417886313,Chemmen Junction,9.9392325,76.2533344,,,no
n9417886314,Chemmen Junction,9.939281,76.2533891,,,no
n9418081834,CPT Junction,9.9352225,76.2718856,,,yes
n9418081835,CPT Junction,9.9353269,76.2719849,,,yes
n9418081836,Maritime Universty,9.9283731,76.2877764,,,no
n9418081837,Maritime Universty,9.9283718,76.2881774,,,no
n9418081838,Shanthi Nagar,9.9325059,76.2992529,,,yes
n9418081839,Randaampadi,9.9351499,76.3053147,,,no
n9418081840,Randaampadi,9.935166,76.3052634,,,no
n9418081841,Kallath Temple,9.9365026,76.3098241,,,yes
n9418181840,Nandikulangara Junction,10.1453344,76.2464719,,,no
n9418181841,Nandikulangara Junction,10.1453283,76.2464354,,,no
n9418181842,SNDP,10.1428769,76.2471997,,,no
n9418181843,SNDP,10.142851,76.2471723,,,no
n9418181844,Vaidyarupadi,10.1409356,76.2475524,,,yes
n9418181845,Vaidyarupadi,10.1410394,76.2474639,,,yes
n9418181846,Warehouse,10.1392421,76.2465308,,,no
n9418181847,Warehouse,10.1393602,76.2465879,,,no
n9418181848,Valiyakkadu,10.1370087,76.2471184,,,yes
n9418181849,Valiyakkadu,10.1369259,76.2470758,,,yes
n9418181850,Kadavalthuruth,10.1349431,76.2479831,,,no
n9418181851,Kadavalthuruth,10.1351131,76.2480796,,,no
n9418181852,Athani,10.1384433,76.2562929,,,no
n9418181853,Athani,10.1383804,76.2562901,,,no
n9418181854,Ration Kada,10.1355928,76.2579892,,,no
n9418181855,Ration Kada,10.1355776,76.2579836,,,no
n9418181856,Palli,10.1324104,76.2596109,,,no
n9418181857,Palli,10.1323343,76.2595537,,,no
n9418181858,Banglavu Padi,10.1307401,76.2607538,,,no
n9418181859,Banglavu Padi,10.1305745,76.2607313,,,no
n9418181860,School Pady,10.1277768,76.2627097,,,yes
n9418181861,School Pady,10.1278276,76.2625168,,,yes
n9418181862,Seva sangham,10.1252353,76.2643538,,,no
n9418181863,Seva sangham,10.1252574,76.264134,,,no
n9418181864,Malathi Road,10.1232569,76.2657714,,,no
n9418181865,Malathi Road,10.1230648,76.2657153,,,no
n9418181866,Jayathi Road,10.1210664,76.2674155,,,no
n9418181867,Jayathi Road,10.1210399,76.2672653,,,no
n9418181868,Thathapilly,10.1186662,76.2686604,,,yes
n9418181869,Thathapilly,10.1185183,76.268564,,,yes
n9418314932,Chaapakadavu,9.7872447,76.2784436,,,no
n9418314933,Chaapakadavu,9.7870874,76.2783431,,,no
n9418314934,Panchayath Paalam,9.7823746,76.2795299,,,no
n9418314935,Panchayath Paalam,9.7822067,76.2794495,,,no
n9418314937,Pallithodu Palam,9.7771792,76.2801672,,,no
n9418314938,Pallithodu Palam,9.7773835,76.280083,,,no
n9418314939,Pallithodu Beach Road,9.7757162,76.2804971,,,no
n9418314940,Pallithodu Beach Road,9.775678,76.2804614,,,no
n9418314941,Valeepaalam,9.7725446,76.2810264,,,no
n9418314942,Valeepaalam,9.7726672,76.2809299,,,no
n9418314943,Pallithodu,9.7710552,76.2814719,,,no
n9418314944,Pallithodu,9.771025,76.2814444,,,no
n9418765485,Edampadam Palli,10.0687013,76.2799175,,,no
n9418765486,Kurishmuttam,10.0650238,76.278567,,,no
n9418765487,Parathi Jetty,10.060523,76.2711735,,,no
n9418765488,Chennur,10.0533203,76.2624872,,,no
n9418765489,Chennur,10.0532596,76.2625059,,,no
n9418765490,Thekke Jetty,10.0544236,76.2665753,,,no
n9418765491,Thekke Jetty,10.0544269,76.2666687,,,no
n9418765492,Chennur Pally,10.0592335,76.2665065,,,no
n9418765493,Chennur Pally,10.0591556,76.2665561,,,no
n9418765494,Chennur Ambhalam,10.0619022,76.2676008,,,no
n9418765495,Chennur Ambhalam,10.0619114,76.2676772,,,no
n9418765496,Sargam,10.0622085,76.2696742,,,no
n9418765497,Sargam,10.0621452,76.269713,,,no
n9418765498,Parathi Jetty,10.0604431,76.2710709,,,no
n9418765499,Rotary Club,10.0609132,76.2726447,,,yes
n9418765500,Rotary Club,10.0608617,76.2726983,,,yes
n9418765501,Vazhappilly,10.0636518,76.277348,,,
n9418765502,Kurishmuttam,10.0648006,76.2784973,,,no
n9418765503,Karuna,10.0661059,76.2795903,,,no
n9418765504,Karuna,10.0660722,76.2796104,,,no
n9418765505,Edampadam Palli,10.0686999,76.28001,,,no
n9418765506,Angadi,10.0708338,76.2787601,,,no
n9418765507,Angadi,10.0708576,76.278858,,,no
n9418765508,Club,10.0706951,76.2767351,,,no
n9418765509,Club,10.0707546,76.2767297,,,no
n9418765510,Ashupathripady,10.0699491,76.2761222,,,no
n9418765511,Ashupathripady,10.0700111,76.2760591,,,no
n9418765512,Yuvadhara,10.0694684,76.2729371,,,no
n9418765513,Yuvadhara,10.0696454,76.2729746,,,no
n9419814771,Thottumukham,10.1081438,76.3716346,,,no
n9419814772,Manaakkathazham,10.0936299,76.3668695,,,no
n9419814773,Kolattukavu Temple,10.0953804,76.3681992,,,no
n9419814774,Edayapuram,10.09746,76.3696143,,,no
n9419814775,Ambattu Junction,10.1005578,76.3711746,,,no
n9419814776,Nature Kavala,10.1032575,76.3713457,,,no
n9419958986,Varapuzha,10.0789393,76.2748306,,,yes
n9419958987,Varapuzha,10.0786892,76.2744937,,,yes
n9419958988,Mannamthurth Ferry,10.0742477,76.2806487,,,yes
n9419958989,Mannamthurth Ferry,10.0742056,76.2806169,,,yes
n9419958990,St Mary's Church,10.0784851,76.2771101,,,no
n9419958991,St Mary's Church,10.078554,76.2772138,,,no
n9419988873,Govt ITI,10.0540717,76.3279478,,,yes
n9419988874,Palli,10.0531711,76.3317351,,,no
n9419988875,Thoshiba,10.0519483,76.3341464,,,no
n9419988876,Thoshiba,10.0517793,76.3340458,,,no
n9419988877,HMT Machine Tools,10.0490009,76.3406199,,,no
n9419988878,Store,10.0499701,76.3459495,,,no
n9419988879,Store,10.0501022,76.3458998,,,no
n9419988880,Medical College,10.0537812,76.3532934,,,no
n9419988881,Medical College,10.0537032,76.3534369,,,no
n9419988882,HMT Colony,10.0547056,76.3549617,,,no
n9419991158,Kinfra,10.0521566,76.350204,,,no
n9419991159,Kinfra,10.0523735,76.3501651,,,no
n9419991160,Nuals College,10.0567407,76.359626,,,no
n9419991161,Nuals College,10.0568006,76.3595366,,,no
n9419991162,Nuals Junction,10.0592857,76.361507,,,no
n9419991163,Nuals Junction,10.0593456,76.3614176,,,no
n9420055175,Edachira Junction,10.0168021,76.3692136,,,no
n9420055176,Edachira Junction,10.0168576,76.3691224,,,no
n9420085703,Thangal Nagar,9.9167122,76.2822202,,,no
n9420085704,Thangal Nagar,9.9167585,76.2822296,,,no
n9420085705,KMP Nagar,9.9206569,76.2831925,,,no
n9420085706,KMP Nagar,9.9207025,76.2831308,,,no
n9420085707,KMP Road,9.9196239,76.2830778,,,no
n9420085708,KMP Road,9.9195671,76.2830148,,,no
n9420085709,Panji Chuvadu,9.9184395,76.2829202,,,no
n9420085710,Panji Chuvadu,9.9183992,76.2828686,,,no
n9420085711,Thangal Nagar Junction,9.9170617,76.2809421,,,no
n9420085712,Thangal Nagar Junction,9.9170234,76.2808704,,,no
n9420085713,Janatha Junction,9.9140265,76.2805746,,,no
n9420085714,Janatha Junction,9.9140978,76.2805103,,,no
n9420201850,Kseb Junction,10.157015,76.3026139,,,no
n9420201851,Kseb Junction,10.15714,76.3026424,,,no
n9420201852,Chengamanad,10.1533692,76.340079,,,no
n9420201853,Police Station,10.1526147,76.3398506,,,no
n9420201854,Police Station,10.1526488,76.339837,,,no
n9420201855,ERA Fresh,10.151119,76.3394336,,,no
n9420201856,ERA Fresh,10.1512428,76.3393766,,,no
n9420201857,Palli,10.1502325,76.3397368,,,no
n9420201858,Palli,10.1503473,76.3397109,,,no
n9420201859,Panayakadavu,10.1490614,76.3398911,,,no
n9420201860,Panayakadavu,10.1491227,76.3397783,,,no
n9420201861,Puthankadvu,10.1459884,76.342803,,,no
n9420201862,Puthankadvu,10.1459571,76.3427291,,,no
n9420201863,Chayakada,10.1443007,76.3442635,,,no
n9420201864,Chayakada,10.144376,76.3442317,,,no
n9420201865,Thaikavu,10.1437758,76.3446017,,,no
n9420201866,Thaikavu,10.1436852,76.34457,,,no
n9420201867,Kamalalayam,10.1424452,76.3457557,,,no
n9420201868,Kamalalayam,10.1423591,76.3457648,,,no
n9420201869,Drishya Nagar,10.1422839,76.3474391,,,no
n9420201870,Drishya Nagar,10.1423445,76.347408,,,no
n9420201871,Ration Kada,10.1425996,76.3503109,,,no
n9420201872,Ration Kada,10.1426704,76.3502558,,,no
n9420254464,Member Pady,10.0007627,76.3786018,,,no
n9420254465,Member Pady,10.0008703,76.3785832,,,no
n9420254466,Congress Bhavan,10.0001778,76.3804344,,,no
n9420254467,Congress Bhavan,10.0003247,76.3806282,,,no
n9420254468,Kurishu,9.9975791,76.3824769,,,no
n9420254469,Kurishu,9.997951,76.3824868,,,no
n9420254470,FACT Ambalamedu,9.9949998,76.3874763,,,no
n9420254471,FACT Ambalamedu,9.995499,76.3874863,,,no
n9420254472,Vennithara,9.9932428,76.3895437,,,no
n9420254473,Vennithara,9.9934791,76.389869,,,no
n9420254474,Mechirapad,9.9906782,76.3934945,,,no
n9420254475,Mechirapad,9.9903356,76.3933106,,,no
n9420364728,Colony,9.929752,76.3006589,,,no
n9420364729,Colony,9.9297283,76.3006387,,,no
n9420406912,Changampuzha Park,10.0169211,76.301988,,,yes
n9420406913,Changampuzha Park,10.016997,76.3019658,,,yes
n9420447267,Kothad Ferry,10.0578193,76.2720036,,,no
n9420447268,Kothad Ferry,10.0578298,76.2717864,,,no
n9420447269,Post Office,10.0559098,76.2719339,,,no
n9420447270,Post Office,10.0557487,76.2717864,,,no
n9420447271,Malutty,10.0536623,76.2717086,,,no
n9420447272,Malutty,10.0537283,76.2715477,,,no
n9420447273,Kappela,10.05198,76.272245,,,no
n9420447274,Kappela,10.0518242,76.2720144,,,no
n9420447275,Koorampadam,10.0488715,76.2730256,,,no
n9420447276,Koorampadam,10.048713,76.2729183,,,no
n9420447277,Aster Medcity,10.0441386,76.2739885,,,no
n9420447278,Aster Medcity,10.0439326,76.2739,,,no
n9420519980,Morakkala,10.0198509,76.4027906,,,no
n9420519981,Parappuram,10.0136452,76.433609,,,no
n9420519982,Parappuram,10.0136308,76.4335755,,,no
n9420519983,Panchayat Kinar,10.0118737,76.4357659,,,yes
n9420519984,Pancode,10.0081447,76.4384822,,,yes
n9420519985,Pancode,10.0080445,76.4384504,,,yes
n9420519986,Pancode Junction,10.0050588,76.440128,,,no
n9420519987,Pulinchode Junction,10.0076508,76.441823,,,no
n9420519988,Thekke Kavala,10.0210576,76.448096,,,no
n9420519989,Double Paalam,10.0306127,76.4489351,,,no
n9420519991,Mubarak,10.0334766,76.4478758,,,no
n9420519992,Maavinchuvadu,10.0366155,76.4492357,,,no
n9420519993,Maavinchuvadu,10.0366116,76.4490763,,,no
n9420519994,Kummanod,10.0389405,76.4500858,,,no
n9420519995,Bhandarakkavala,10.0433633,76.4487005,,,yes
n9420519996,Anjilichuvadu,10.0460699,76.4492953,,,no
n9420519997,Anjilichuvadu,10.0459435,76.4492163,,,no
n9420519998,Chelakkulam,10.0485288,76.4482923,,,no
n9420519999,Chelakkulam,10.0486756,76.4481938,,,no
n9420520000,Chelakkulam,10.0514126,76.4492435,,,no
n9420520001,Jai Bharath College,10.0540719,76.4534397,,,no
n9420520002,Vathimattom,10.0568322,76.4569464,,,no
n9420520003,Bank Junction,10.0589411,76.4595201,,,no
n9420739105,Post Office,10.0716584,76.2717624,,,no
n9420739106,Post Office,10.0716125,76.2720254,,,no
n9421098444,KSRTC,10.1968795,76.3844526,,,no
n9422608257,Cheranelloor Signal,10.0604761,76.2863481,,,
n9422708998,Shap Pady,10.0381129,76.2754449,,,no
n9447183050,Ghandhi Nagar,9.9769865,76.2928332,,,no
n9447183051,Ghandhi Nagar,9.9769655,76.2927923,,,no
n9447183052,Ghandhi Nagar Junction,9.977475,76.2943192,,,no
n9447183053,Ghandhi Nagar Junction,9.9774775,76.2942747,,,no
n9450375420,Taluk Hospital,9.9421374,76.3462323,,,no
n9450727299,Wire Ropes Junction,10.062108,76.3953723,,,no
n9450727300,High Mass Light,10.0772577,76.4194194,,,no
n9450727301,High Mass Light,10.0773231,76.4194256,,,no
n9450727302,Pallikutti,10.0643399,76.3977747,,,no
n9450727303,Bava Padi,10.0680389,76.4061606,,,no
n9450727304,Bava Padi,10.0681448,76.4061256,,,no
n9450727305,Attupadi Junction,10.0679266,76.4082561,,,no
n9450727306,Attupadi Junction,10.0680364,76.4082276,,,no
n9450727307,Shappumpady,10.0706993,76.4116022,,,no
n9450727308,Shappumpady,10.0708179,76.4115607,,,no
n9450727309,Malayidamthuruth,10.0734796,76.4144415,,,no
n9450727310,Malayidamthuruth Junction,10.0754611,76.4150273,,,no
n9450727311,Malayidamthuruth Junction,10.0755466,76.4149093,,,no
n9450727312,Nadakavu,10.0781469,76.4218684,,,yes
n9450727313,Nadakavu,10.0781457,76.4216507,,,yes
n9450727314,Canal Junction,10.0824136,76.4238499,,,no
n9450727315,Canal Junction,10.0823498,76.4236801,,,no
n9468007651,Eloor Ferry,10.0734307,76.283125,,,yes
n9468007652,Eloor Ferry,10.0733085,76.2830505,,,yes
n9468151945,Pipeline Junction,10.004859,76.3128784,,,no
n9468204393,Alinchuvadu Junction,10.0057308,76.3154487,,,no
n9468204395,Ambala Nada,10.0047178,76.3168059,,,no
n9468204397,Lenin Center,10.0011506,76.3173062,,,no
n9468204399,Federal Park,9.9978712,76.3185936,,,no
n9468204405,Old Postoffice,9.9965828,76.3193265,,,no
n9468204407,Thaikavu Junction,9.9948843,76.3202143,,,no
n9468204409,Vennala School Junction,9.9958854,76.3256975,,,no
n9468204410,Vennala,9.9935662,76.3265001,,,no
n9468204411,Vennala,9.9935312,76.3264532,,,no
n9468204412,Arakkadavu Junction,9.9922857,76.3273564,,,no
n9468204413,Arakkadavu Junction,9.992256,76.3273256,,,no
n9468204414,Arakkadavu,9.9895927,76.3292916,,,yes
n9468204415,Arakkadavu,9.9896211,76.3292246,,,yes
n9468204416,Eroor North,9.9857096,76.3300815,,,no
n9468309517,Eroor North,9.9859315,76.3299447,,,no
n9468309518,kozhivettomvely,9.9842488,76.3301861,,,no
n9468309519,Puthenkulangara Shiva Temple Bus Stop,9.9833691,76.3311678,,,
n9468309520,Kappattikavu,9.981668,76.3323641,,,no
n9468309521,Marankulangara,9.9754773,76.3354295,,,no
n9468309522,Marankulangara,9.9754935,76.3353809,,,no
n9468309523,Mathoor Junction,9.9730621,76.3365242,,,
n9468309525,Mathoor,9.9718998,76.3368871,,,no
